reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,clean_text,sentiment_score,sentiment_label,topic_id,topic_prob,topic_keywords,keywords
A1ZDZK6YHIMOHG,B007WTAJTO,Sheldon Anthony,"[0, 0]",they took almost 3 gigs for themselves(formatting purposes) but am satisfied till i need to take my s4 up to 64gigsno issues to report,5.0,awesome,1391990400,2014-10-02,67,0,0,took almost gigs formatting purposes satisfied till need take gigsno issues report,0.4215,positive,-1,0.0,"took, almost, gigs, formatting, purposes","almost gigs formatting purposes, need, gigsno issues"
A2HS7K379UG0G5,B007WTAJTO,sheldon,"[0, 2]",what can go wrong? right? it works and fits what else is there - great price and i love the adapter,5.0,its a micro sd card,1395964800,2014-03-28,255,0,2,wrong right works fits else great price love adapter,0.7351,positive,101,0.5,"price, cost, value","wrong right works, great price love adapter"
A14PP7PNRXP9S6,B007WTAJTO,Sheldon,"[1, 1]",purchased this item to store movies for use in my sons nabi 2. Works perfectly and at a great price.,5.0,Works great,1356652800,2012-12-28,710,1,1,purchased item store movies use sons nabi works perfectly great price,0.8519,positive,101,0.5,"price, cost, value","purchased item store movies, sons nabi, perfectly great price"
AYVKSIVKYC7XT,B007WTAJTO,SHELLEY K,"[0, 0]",Love SanDisk and loved the price.,5.0,Five Stars,1404345600,2014-03-07,276,0,0,love sandisk loved price,0.8442,positive,101,0.5,"price, cost, value",love sandisk
A28Q5CQAOGNUM3,B007WTAJTO,Shelly-Ann,"[0, 0]","I feel a little cheated, they state that this is the best for android phone yet it failed. I never even removed.i have had other memory cards last me years upon years.  Have to look for another one so disappointed. The phone moved smoother but not sure it is worth it",3.0,Failed after a few months,1361491200,2013-02-22,654,0,0,feel little cheated state best android phone yet failed never even removed memory cards last years upon years look another one disappointed phone moved smoother sure worth,-0.3117,negative,-1,0.0,"feel, little, cheated, state, best","little cheated state best android phone, memory cards, years, another one disappointed phone"
AQE3GKN3C72R9,B007WTAJTO,"Shelly Forkel ""ibelieve1968""","[0, 0]",Works great in my Samsung Galaxy S4.  Well worth the money and the price is affordable. A great sd card.,5.0,Great card good price,1376956800,2013-08-20,475,0,0,works great samsung galaxy well worth money price affordable great card,0.9042,positive,101,0.5,"price, cost, value",great samsung galaxy
AFTKE46FGRQ0S,B007WTAJTO,Sheng Sun,"[0, 0]","it's an inexpensive way to expand the 16GB tablet we bought for my wife's sister, who wants big storage.  was pretty easy for the tablet to detect it.",5.0,inexpensive way to expand Samsung Tab2 10.1 16GB,1358035200,2013-01-13,694,0,0,inexpensive way expand tablet bought wife sister wants big storage pretty easy tablet detect,0.8126,positive,101,0.5,"price, cost, value","expand tablet, wife sister, big storage, pretty easy tablet"
A11EEK26EYITTX,B007WTAJTO,Sherif Qotb,"[0, 0]","it's very fast micro sd card i use it for my mobile and gopro camera , sandisk is the best ever",5.0,Recommended to use it for my GoPro Hero 3 BE,1369785600,2013-05-29,558,0,0,fast micro card use mobile gopro camera sandisk best ever,0.6369,positive,105,0.5,"speed, performance, fast",fast micro card use mobile gopro camera sandisk
AURFNQB3I64BU,B007WTAJTO,Sherman,"[0, 0]",The last I heard this memory card works great. I gave it as a Christmas gift. The person I gave it to says it works great.,5.0,Works Great,1393718400,2014-02-03,308,0,0,last heard memory card works great gave christmas gift person gave says works great,0.9022,positive,-1,0.0,"last, heard, memory, card, works","memory card, christmas gift person"
A2JXF85CB4GWCF,B007WTAJTO,Shijaz Abdulla,"[0, 0]","I use this on my 32 GB Microsoft Surface RT and it does the job as advertised, so 5 stars.I have used it to extend the storage capacity on the tablet to 64GB for storing documents, pictures etc. There are many articles on the internet that show you how to do that.",5.0,Does the job as advertised,1367452800,2013-02-05,671,0,0,use microsoft surface job advertised stars used extend storage capacity tablet storing documents pictures etc many articles internet show,0.1779,positive,-1,0.0,"microsoft, surface, advertised, stars, used","microsoft surface job advertised stars, extend storage capacity tablet, documents pictures, many articles internet show"
A3A5JMWIJCKALC,B007WTAJTO,"shiv ""shiv""","[1, 1]","this chip holds way more than i would normally need but we were going on a three week trip and potentially taking about a million fotos.  if you need a large capacity this card was fast for the writes and reads for all the fotos i took.  the largest fotos were in the 10-12 MB range but most were 5-7 MB.and there were at least 15000 shots, some were absolute crap but that is the great thing about DigiFotos, the film is cheap.i bought mine here for $50.47, and that is STILL a good price i think for the ability to capture so many fotos and videos (and data if you wish).",5.0,"SanDisk Ultra 64 GB microSDXC Class 10 - huge capacity, reliable, fast SD card",1386979200,2013-12-14,359,1,1,chip holds way would normally need going three week trip potentially taking million fotos need large capacity card fast writes reads fotos took largest fotos range least shots absolute crap great thing digifotos film cheap bought mine still good price think ability capture many fotos videos data wish,0.8555,positive,101,0.5,"price, cost, value","chip, way, three week trip, million fotos, large capacity card fast writes"
A2265X68RLA8AD,B007WTAJTO,Shopper,"[0, 0]","I own a first generation Microsoft Surface Pro 128, and it has been a good machine but I was really finding it challenging working within the constraint of 128GB of storage space. I had a 64GB Class 10 SDXC card, which worked well but was not going to fit the VMWare virtual machine I wanted to run off the SD storage. The Virtual Machine increases in size with regular use, and the operating system I was running is recommended for at least 40GB of max storage to operate properly.  Combined with the files I needed to store, and 64GB memory chip was no longer sufficient.The SanDisk Ultra 128GB MicroSDXC Class 10 Memory Card was able to handle that with ease, however I have found that the virtual machine ran noticeably faster off the 64GB chip than this one. I've actually ordered a second of these to see if I might have just received a flawed chip. If the replacement chip offers improvement I will revise this review. It provides its main selling point, more storage at a relatively low cost, so far has run reliably in my tablet computer.If storage space is a significant issue for your device and the memory can make use of 128GB SDXC, then I would recommend product.",4.0,Extended the Useful Life of MS Surface Pro 128,1400112000,2014-05-15,207,0,0,first generation microsoft surface pro good machine really finding challenging working within constraint storage space class sdxc card worked well going fit vmware virtual machine wanted run storage virtual machine increases size regular use operating system running recommended least max storage operate properly combined files needed store memory chip longer sufficient sandisk ultra microsdxc class memory card able handle ease however found virtual machine ran noticeably faster chip one actually ordered second see might received flawed chip replacement chip offers improvement revise review provides main selling point storage relatively low cost far run reliably tablet computer storage space significant issue device memory make use sdxc would recommend product,0.9149,positive,101,0.5,"price, cost, value","first generation microsoft surface pro good machine, constraint storage space class sdxc card, fit vmware virtual machine, run storage virtual machine, size regular use operating system"
AO3NQX2N11460,B007WTAJTO,"Shopping Guru ""Mami""","[0, 0]",This card is great for the price it's exactly what I ordered. Works great with my Samsung S4. Plenty of memory.,5.0,Exactly what I ordered,1387756800,2013-12-23,350,0,0,card great price exactly ordered works great samsung plenty memory,0.8481,positive,101,0.5,"price, cost, value","great price, great samsung plenty memory"
AMM0CPPOZKMQR,B007WTAJTO,Short One,"[0, 0]","The card works well. Purchased 64 GB to use in my phone as that will store a lot of pix and tunes! Ah, but the phone does not recognize the 64, and I can only use about half the memory.",4.0,"works, but read carefully",1397001600,2014-09-04,95,0,0,card works well purchased use phone store lot pix tunes phone recognize use half memory,0.2732,positive,-1,0.0,"card, works, well, purchased, phone","card, use phone store lot pix tunes phone recognize, half memory"
A2CNHCS05A19ES,B007WTAJTO,Shoshana R Gebelmann,"[0, 0]","great price especially for the size and speed, this maxed out my Note 2 smartphone and I am very pleased with the speed of delivery and the cost.",5.0,Very Happy,1364947200,2013-03-04,644,0,0,great price especially size speed maxed note smartphone pleased speed delivery cost,0.7906,positive,101,0.5,"price, cost, value","great price, especially size speed maxed note smartphone, speed delivery cost"
A1ITFRPPKFD4KP,B007WTAJTO,S. Hunt,"[0, 0]","64GB is pretty good size, and in a cell phone, it's awesome. However, getting it formatted as FAT32 is not the easiest method. By default, Windows 7 will not allow anything larger than 32GB to be formatted as FAT32. Even if you execute a DOS command to format to FAT32, it will fail. There is a fix though. Ridgecrop Consultants Ltd has a program that can be downloaded. I would suggest that you support this free application by sending the guy a few bucks, as he has truly written a great program that works very well in Windows 7. I have used his program, &#34;fat32format&#34; to successfully format this 64GB MicroSDXC disk. I then copied all of my contents from my old 12GB disk to this one. I inserted the disk into my phone, and whalla! It works great! Very pleased with this purchase.",5.0,For the price you can't go wrong,1357084800,2013-02-01,675,0,0,pretty good size cell phone awesome however getting formatted fat easiest method default windows allow anything larger formatted fat even execute dos command format fat fail fix though ridgecrop consultants ltd program downloaded would suggest support free application sending guy bucks truly written great program works well windows used program fat format successfully format microsdxc disk copied contents old disk one inserted disk phone whalla works great pleased purchase,0.9879,positive,103,0.5,"support, service, help","formatted fat easiest method default windows, anything, larger formatted fat, command format fat, ridgecrop consultants ltd program"
ARJ27NMILTKQ5,B007WTAJTO,S. Hunt,"[1, 1]",Very happy with this card. It gives my 32gb Galaxy Note II an extra 64GB of Storage and it's fast.,5.0,Gread card. Worked out of the box in my Galaxy note ii.,1355616000,2012-12-16,722,1,1,happy card gives galaxy note extra storage fast,0.5719,positive,105,0.5,"speed, performance, fast","happy card, galaxy, extra storage"
A23UETIA566FW6,B007WTAJTO,Sid L. Brail,"[0, 0]",Good card for the price.  Lots of room for music  Plays in the Sansa MP3 without any difficulty or trouble,4.0,Works great,1379203200,2013-09-15,449,0,0,good card price lots room music plays sansa without difficulty trouble,0.8017,positive,101,0.5,"price, cost, value","good card price lots room music, sansa, difficulty trouble"
ADM2KFF1LEQIJ,B007WTAJTO,siijiom,"[0, 0]","I use this to hold all 22 gigs of my music on my galaxy S3. And I still have room for several seasons of a TV show. Definitely a great product.The only thing I can complain about is there is a one second gap between songs, At least using Google music. I suppose that's the price you pay for this large of storage",5.0,Excellent,1382659200,2013-10-25,409,0,0,use hold gigs music galaxy still room several seasons show definitely great product thing complain one second gap songs least using google music suppose price pay large storage,0.5994,positive,101,0.5,"price, cost, value","gigs music galaxy, definitely great product thing, one second gap songs, google music, price"
A12VH21D0CCI7W,B007WTAJTO,SilverTrumpet,"[0, 0]","Well, it's a SanDisk. Never had an issue with one and this one was no exception. Good product. Good price.",5.0,No surprise,1380672000,2013-02-10,666,0,0,well sandisk never issue one one exception good product good price,0.7845,positive,101,0.5,"price, cost, value","sandisk, one one exception good product good price"
A3TOLJXB024FGT,B007WTAJTO,Sim,"[0, 0]",Works as expected. Very fast writer. Too bad the reader I bought with the disk doesn't work as well as the disk.,5.0,Works Great and very fast,1367539200,2013-03-05,643,0,0,works expected fast writer bad reader bought disk work well disk,-0.34,negative,105,0.5,"speed, performance, fast","works, fast writer bad reader, disk work"
A1F4I60W9T2DED,B007WTAJTO,Simon,"[0, 0]","I have been using the device for couple weeks, so far no issue.The writing speed is slow, which might be the problem on my laptop not the card.",5.0,So far so good on using this device,1389398400,2014-11-01,37,0,0,using device couple weeks far issue writing speed slow might problem laptop card,-0.4019,negative,105,0.5,"speed, performance, fast","device, issue, speed, laptop card"
A1VPNFOX01ZU8V,B007WTAJTO,Simon Kim,"[0, 0]","While the class 10 speed is excellent (it's amazing when files will initially transfer at 200MB/s before settling down to ~19), you do need to use a reader with proper SDXC support, and manually format the card in a good partitioning program, like minitools or easeus. That alone should disqualify it from 5 stars, for lack of user-friendliness. But if it weren't for that, the fast, roomy card is a wonder to own.",4.0,Once you get a proper SDXC reader... (64GB),1360627200,2013-12-02,371,0,0,class speed excellent amazing files initially transfer settling need use reader proper sdxc support manually format card good partitioning program like minitools easeus alone disqualify stars lack user friendliness fast roomy card wonder,0.936,positive,103,0.5,"support, service, help","class speed, excellent amazing files, need use, proper sdxc support manually format card good partitioning program, minitools easeus"
A1JGZENS3NU1HY,B007WTAJTO,"simple SW man. ""simple sw man""","[0, 0]","I can't believe how fast this is.  i had a class 10, 32GB card by imation and it was nothing like the speeds I get out of this.",5.0,This thing is speedy in my S4,1371081600,2013-06-13,543,0,0,believe fast class card imation nothing like speeds get,-0.2755,negative,105,0.5,"speed, performance, fast","fast class card imation nothing, speeds"
A3YY0BWFCCU2A,B007WTAJTO,Simple User,"[0, 0]","I have been using it for several months in a helmet cam, several times a week. No problems so far.",5.0,It Just Works,1391212800,2014-01-02,340,0,0,using several months helmet cam several times week problems far,-0.4019,negative,-1,0.0,"using, several, months, helmet, several","several months helmet cam, several times week problems"
A17MJK0QV9EEV3,B007WTAJTO,SincerelySigned,"[0, 0]",Bought this for my phone and it works without any flaws.,5.0,Great,1404691200,2014-07-07,154,0,0,bought phone works without flaws,0.0,neutral,-1,0.0,"bought, phone, works, without, flaws","phone works, flaws"
A66XJOWNNVFMX,B007WTAJTO,sinerge,"[0, 0]",if you have a Microsoft Surface or phone that takes these.  I use it in my elago drive and Nikon DSLR.,5.0,Must have,1374710400,2013-07-25,501,0,0,microsoft surface phone takes use elago drive nikon dslr,0.0,neutral,105,0.5,"speed, performance, fast","microsoft surface phone, use, elago drive, nikon dslr"
A160RUBTXPMSNZ,B007WTAJTO,Sir Buck,"[0, 1]",06.NOV.2012 - Bought the card.12.JAN.2014 - Card failed.It cannot be formatted or used in any way.It lasted 14 months and most of that time I was not even using it.,1.0,Failed - Outside of warranty,1389571200,2014-01-13,329,0,1,nov bought card jan card failed cannot formatted used way lasted months time even using,-0.5106,negative,-1,0.0,"bought, card, card, failed, cannot","nov bought card jan card, used way"
A37W70F897O7NQ,B007WTAJTO,"SirNagrom ""Computer Geek""","[0, 0]",64GB SDXC for $50...ish!!! Amazing price for a great product. Popped it into my Galaxy S4 and have had no problems so far.,5.0,Outstanding,1377561600,2013-08-27,468,0,0,sdxc ish amazing price great product popped galaxy problems far,0.7351,positive,101,0.5,"price, cost, value","sdxc ish amazing price great product, galaxy problems"
AEJ92CW8OW8AI,B007WTAJTO,Siu T. Tam,"[0, 0]","Very fast read and write, works great right out of the box.  Would buy again if I need another one.",5.0,Works flawlessly right out of the box.,1361750400,2013-02-25,651,0,0,fast read write works great right box would buy need another one,0.6249,positive,105,0.5,"speed, performance, fast","write works, great right box, another one"
A3E6H4J5PV8Q8T,B007WTAJTO,sjcabdriver,"[0, 0]",This rocks with my galaxy s3 android. I've got it loaded with movies and pictures for the slow times in my taxi.,5.0,fast as hell,1360540800,2013-11-02,401,0,0,rocks galaxy android got loaded movies pictures slow times taxi,0.0,neutral,105,0.5,"speed, performance, fast","rocks, loaded movies pictures"
A1XKMYF4KRR6JW,B007WTAJTO,S. Jeffries,"[0, 0]",I have this installed in my BlackBerry Z10. I have the camera on my phone set to store directly to this little card. It's really a great feeling to take photos all day long and not worry about filling the card up. I really recommend it if you have a phone that allows for external memory expansion. Sorry iPhone users.,4.0,How many photos does it hold?!,1397606400,2014-04-16,236,0,0,installed blackberry camera phone set store directly little card really great feeling take photos day long worry filling card really recommend phone allows external memory expansion sorry iphone users,0.6705,positive,-1,0.0,"installed, blackberry, camera, phone, store","installed blackberry camera phone set store, directly little card, photos, long worry, filling card"
AVBMZZAFEKO58,B007WTAJTO,SkincareCEO,"[1568, 1694]","NOTE:  please read the last update (scroll to the bottom) - I'm leaving this review as 1 star as it appears to help others who purchased and had a similar experience.I give SanDisk 5 stars for customer service and 1 star for the product (for those manufactured in the past)  For those newly manufactured products that contain the software ROM fix, I'd give the product 5 stars.To all those who purchased this card due to all the great reviews.... and then used it in a Galaxy S4 (GS4) smartphone for storage, the solution to the problem is not one you can solve without returning the card to SanDisk for a replacement under warranty.  Believe me I tried everything that the Google searches returned as solutions... formatting as exFAT, formatting in the GS4 then copying data to the card while in the phone etc.... nothing worked... and so now please stop pulling out your hair and hopefully you will get the same result which I hope to get soon (just RMA'd and will send it back tomorrow for a free replacement under warranty).The problem (As confirmed from the SanDisk customer support rep when I asked specifically asked him):- When used in the GS4, this card will unmount itself inadvertently (may be true only for cards manufactured before the ROM patch described below was implemented in manufacturing).  This can cause the data to become corrupt (luckily was not my experience) and / or can be very frustrating as most of us are saving 13 MP camera pictures to the card (or MP4 movies that stop in the middle of the movie) and it unmounts when you view the picture in the gallery or worse, right when you take the picture (this was the issue I experienced).- SanDisk knows about this issue.  Again, SANDISK KNOWS ABOUT THE ISSUE AND WILL REPLACE YOUR CARD. Call them (info below) and they WILL take care of it under warranty.  They have a good name for a reason and they want to keep it. (sorry SanDisk about the 1 star, but I thought it was the way to get the message out to those searching for a solution)- The customer rep told me that SanDisk tried to work with Samsung to resolve the issue but Samsung refused to acknowledge a problem exists with this card and some of their phones (especially their flagship GS4 phones).- The customer rep told me that to their knowledge the card works fine in regular cameras (not Samsung GS4 phones with cameras, obviously) and even worked fine in some phones from HTC etc. that could accommodate the 64 GB cards. Hence the 5 star ratings from others.- The solution SanDisk came up with was to write a patch into the ROM of the card itself to specifically address the issue on Samsung GS4 phones (and maybe other Samsung phones like the GS3).  I was assured that the new card I would get would work flawlessly. will see in about 3 weeks.- I purchased my card from Amazon June 2013, so the ones currently being manufactured and the one I should get will have the new patch.  However, as SanDisk manufactures in batches (like most of the industry), old batches of ""unpatched"" cards obviously exist in warehouses.- I asked about a software patch I could download and was told it's not possible... hence the ""hard coded patch"" in the card's ROMSo... how to take care of the problem....After speaking with the SanDisk US customer support (link and info below), this is what I learned and did.Go to the SanDisk site1) [...]2) call consumer products support (this is the US no.) 1-866-SANDISK (726-3475)3) Tell them that the card is unmounting itself in your GS4 (I assume this is also a problem experienced by GS3 owners too)4) They will then confirm your information, approve your return (10-15 min approval window by mine was basically instantaneously), and then send you emails with a UPS return label and instructions.5) BTW, they also asked if I had a magnifying glass to ID the serial no. on the card, but I didn't and couldn't read it myself (those numbers are super small printed into the plastic... don't believe me?  take a look yourself.)  I told the rep I couldn't read them and he said no problem, they would process without the serial no.  I assume this is because they send you a new replacement card only when they receive your card you send in.  Makes sense.Well, that's it.  Problem (hopefully) solved.  Let's see in 2-3 weeks.  The rep was super nice about it and seemed like they were all too familiar with the problem.  KUDOS TO SANDISK FOR TAKING CARE OF IT... however, it would be nice if there was some type of communication / notice of the issue besides Google info sources, forums etc.  I spent hours, maybe a couple of days total hours worth, thinking it was an issue with my phone / my data transfer.  oh well, that's how it goes.I really hope that this review helps some of you out there with the same problem as me.  GOOD LUCK!!(btw, I'd give the card 5 stars if this problem was solved in the patched ROM of newer cards as the data transfer speeds are awesome on the card (tested transferring data via a card reader hooked to my computer)... if the data transfer / remaining mounted in the GS4 issue never existed (pre-patch of ROM, of course))UPDATE: 08/17/2013 - All went well with the return of the SanDisk Storage card.  UPS shipping took about 2 days from when I sent it, SanDisk verified the warranty claim 1 day later and 5 hours later that same day, my replacement card had been shipped. waiting on the new card now, but expect to test it out very soon (early next week).  will update the post after testing out the new card.  Just as a reference, I've been using a 32GB Micro SD HC SanDisk card in the GS4 since having shipped the 64GB card.  Obviously it's a different card and not the Micro SD XC kind. Other than a bit slower access speeds to the card, absolutely zero problems.... well if you don't count that it's basically filled up, hence why the 64GB option is great on the GS4. So it proves the point on the problem with the early build Micro SD XC 64GB cards.I'm happy to see that my review has helped some others out there.  Good luck to you in your warranty claim. my experience with SanDisk customer support has been excellent so far.Update: 08/21/2013 - Received the new replacement SanDisk Storage card just a few days ago (shipping back to me once they agreed it was defective was a very short time window).  Have had it running in the Galaxy S4 for a few days now without any jumps, stutters or card unloading in the middle of picture or video taking.  Card seems to work flawlessly as the SanDisk Rep mentioned it would. One would think it's such a short time to test after a few days of use, but if this were not fixed already it would have dismounted in the first 45 minutes... that's how often and how fast it was occurring. so it would seem the problem is solved. The new SD card makes the phone even more responsive when moving between pictures in the gallery and performing other tasks like copying files to the card.  Thanks SanDisk!  Unless I update this review by next week, you will know that the problem has been fixed.Good luck to those with similar problems as we now know how to get it fixed thanks to SanDisks great responsive customer service.Update: 08/31/2013 - This is the last update to this review just to ""close the loop"".  The new replacement card from SanDisk has been running flawlessly for about 2 weeks now.  I have not experienced any of the initial problems.  SanDisk really did fix the issues in the new batch of cards.Update: 12/09/2013 - The card has been running in my GS4 flawlessly since replacing it around Aug 21st.  Pretty good track record so far (~ 3.5 months) so it appears to be fixed with the newly manufactured (replacement) cards.For those that have left comments that I should change the rating upwards now that the issue is fixed (see my addition at the beginning of this review)... When searching for a solution to a problem with a purchased product, most people start at the 1 star reviews to see what others have experienced.  This is especially true for products with a lot of reviews (this is what I did in the beginning with this product).  Therefore I think leaving it at 1 star and adding the comments at the beginning should clarify the review.Thanks to review commenter ""Da Shocker"" for his input.  I think he sums it up very well when it comes to the value of files stored on media like this:""One more thing.. to those not happy with the one star rating by this person go ahead buy one. Take tons of pics vids and save some music on there then when the card crashes come back and give it a five star. A card cost $50-$100 pictures from a vacation or family event are priceless.. """,1.0,1 Star reviews - Micro SDXC card unmounts itself in Galaxy S4 - Solution found - RMA card - Faulty card - instructions in review,1375660800,2013-05-08,579,1568,1694,note please read last update scroll bottom leaving review star appears help others purchased similar experience give sandisk stars customer service star product manufactured past newly manufactured products contain software rom fix give product stars purchased card due great reviews used galaxy smartphone storage solution problem one solve without returning card sandisk replacement warranty believe tried everything google searches returned solutions formatting exfat formatting copying data card phone etc nothing worked please stop pulling hair hopefully get result hope get soon rma send back tomorrow free replacement warranty problem confirmed sandisk customer support rep asked specifically asked used card unmount inadvertently may true cards manufactured rom patch described implemented manufacturing cause data become corrupt luckily experience frustrating saving camera pictures card movies stop middle movie unmounts view picture gallery worse right take picture issue experienced sandisk knows issue sandisk knows issue replace card call info take care warranty good name reason want keep sorry sandisk star thought way get message searching solution customer rep told sandisk tried work samsung resolve issue samsung refused acknowledge problem exists card phones especially flagship phones customer rep told knowledge card works fine regular cameras samsung phones cameras obviously even worked fine phones htc etc could accommodate cards hence star ratings others solution sandisk came write patch rom card specifically address issue samsung phones maybe samsung phones like assured new card would get would work flawlessly see weeks purchased card amazon june ones currently manufactured one get new patch however sandisk manufactures batches like industry old batches unpatched cards obviously exist warehouses asked software patch could download told possible hence hard coded patch card romso take care problem speaking sandisk customer support link info learned sandisk site call consumer products support sandisk tell card unmounting assume also problem experienced owners confirm information approve return min approval window mine basically instantaneously send emails ups return label instructions btw also asked magnifying glass serial card read numbers super small printed plastic believe take look told rep read said problem would process without serial assume send new replacement card receive card send makes sense well problem hopefully solved let see weeks rep super nice seemed like familiar problem kudos sandisk taking care however would nice type communication notice issue besides google info sources forums etc spent hours maybe couple days total hours worth thinking issue phone data transfer well goes really hope review helps problem good luck btw give card stars problem solved patched rom newer cards data transfer speeds awesome card tested transferring data via card reader hooked computer data transfer remaining mounted issue never existed pre patch rom course update went well return sandisk storage card ups shipping took days sent sandisk verified warranty claim day later hours later day replacement card shipped waiting new card expect test soon early next week update post testing new card reference using micro sandisk card since shipped card obviously different card micro kind bit slower access speeds card absolutely zero problems well count basically filled hence option great proves point problem early build micro cards happy see review helped others good luck warranty claim experience sandisk customer support excellent far update received new replacement sandisk storage card days ago shipping back agreed defective short time window running galaxy days without jumps stutters card unloading middle picture video taking card seems work flawlessly sandisk rep mentioned would one would think short time test days use fixed already would dismounted first minutes often fast occurring would seem problem solved new card makes phone even responsive moving pictures gallery performing tasks like copying files card thanks sandisk unless update review next week know problem fixed good luck similar problems know get fixed thanks sandisks great responsive customer service update last update review close loop new replacement card sandisk running flawlessly weeks experienced initial problems sandisk really fix issues new batch cards update card running flawlessly since replacing around aug pretty good track record far months appears fixed newly manufactured replacement cards left comments change rating upwards issue fixed see addition beginning review searching solution problem purchased product people start star reviews see others experienced especially true products lot reviews beginning product therefore think leaving star adding comments beginning clarify review thanks review commenter shocker input think sums well comes value files stored media like one thing happy one star rating person ahead buy one take tons pics vids save music card crashes come back give five star card cost pictures vacation family event priceless,0.9992,positive,101,0.5,"price, cost, value","last update scroll bottom, review star, others, similar experience, sandisk stars customer service star product"
A1ZMAZ4IS28GLY,B007WTAJTO,skip,"[0, 0]",Got this micro-data card for a digital camera that shoots in HD. it came with a class 4 card but the video clips were blocky. I had a class 6 and tested it in the camera with some improvement and at the advice of youtuber Techmoan (this guy does the best tech reviews on the web) I ordered this class 10 card. It solved the blocky issue and is a great value for the money.,5.0,Hard to Beat,1373155200,2013-07-07,519,0,0,got micro data card digital camera shoots came class card video clips blocky class tested camera improvement advice youtuber techmoan guy best tech reviews web ordered class card solved blocky issue great value money,0.9413,positive,-1,0.0,"micro, data, card, digital, camera","micro data card digital camera shoots, class card video clips blocky class, camera improvement advice youtuber techmoan guy best tech reviews web ordered class card, blocky issue great value money"
A1Y4UXTB7Y17OG,B007WTAJTO,skn777,"[0, 0]","Arrived earlier than expected. Been using it about a month now. Easy installation into my LG Optimus G Pro. $50 for 50-something more gigs, deal.",5.0,More storage for Android phone!,1379635200,2013-09-20,444,0,0,arrived earlier expected using month easy installation optimus pro something gigs deal,0.4404,positive,102,0.5,"delivery, shipping, time","month easy installation, optimus pro something"
A1E0Z9CPNWQS1L,B007WTAJTO,S. Kosari,"[0, 0]",Everything works great on my note 2. I can even do super slow motion video and have never had a dropped frame.,5.0,I use this in my note 2 and notice no lag when accessing,1372291200,2013-06-27,529,0,0,everything works great note even super slow motion video never dropped frame,0.8402,positive,105,0.5,"speed, performance, fast","everything, great note, even super slow motion video"
A3INN916E4VION,B007WTAJTO,S. Kosloske,"[0, 0]","I purchased this for a cheap Android tablet.  I figured I'd try a cheap tablet first, and if I decided I wanted to go with an Android tablet, I'd get something good later.  But either way, the memory card will be used in one item or another, so I wanted to get a good one.  Like any other SanDisk product I've purchased, this card is top-notch.  Comes with the (in my opinion, necessary) SD card adapter.  Class 10 speed really makes a difference when you have the card filled with music/movies/apps.",5.0,Great card for the price.  Fast.,1357084800,2013-02-01,675,0,0,purchased cheap android tablet figured try cheap tablet first decided wanted android tablet get something good later either way memory card used one item another wanted get good one like sandisk product purchased card top notch comes opinion necessary card adapter class speed really makes difference card filled music movies apps,0.8442,positive,101,0.5,"price, cost, value","cheap tablet, android tablet, something, either way memory card, one item"
A2WD0DEPEPUFBL,B007WTAJTO,"Skydvdan ""DRelfe""","[1, 1]",I bought this for my Sony action cam.  At 720p@30fps I get 11 hrs of recording which is awesome.  This card is more than fast enough for that cam.  The price was great too.  It comes with the regular SD card adapter so don't worry about buying one in addition.  The packaging can be difficult to get into though.,5.0,Great capacity on Sony Action Cam,1360627200,2013-12-02,371,1,1,bought sony action cam fps get hrs recording awesome card fast enough cam price great comes regular card adapter worry buying one addition packaging difficult get though,0.5859,positive,101,0.5,"price, cost, value","sony action cam fps, hrs, awesome card, fast enough cam price, regular card adapter worry"
AWY2K58PK7GCT,B007WTAJTO,skylar,"[0, 0]",I've had this card for about a year and I've been very careful with it and it just broke when I popped it out of sd card slot on my phone but it was very reliable card when it wasn't broken,3.0,works well but breaks easily,1384300800,2013-11-13,390,0,0,card year careful broke popped card slot phone reliable card broken,-0.6486,negative,-1,0.0,"card, year, careful, broke, popped",card slot phone reliable card
ADSN8563U3A66,B007WTAJTO,skypocket,"[0, 0]","Since my Samsung S2 could not take the 64GB card, I bought this one. Like I expected it works great and no problems so far.",5.0,worked well for Samsung S2,1374624000,2013-07-24,502,0,0,since samsung could take card bought one like expected works great problems far,0.5994,positive,-1,0.0,"since, samsung, could, take, card","samsung, card, great problems"
